Product ID,Batch Number,Manufacturing Date,Expiry Date,Current Stock,Sales Velocity (units/day),Days_Remaining,Stock_Cover_Days,Estimated_Sales,Estimated_Unsold_Quantity
HP004,B43657,2023-09-20,2025-09-19,4254,22.32,81,190.59139784946237,1807.92,2446.08
HP010,B38308,2023-01-11,2024-01-11,1403,49.35,0,28.429584599797366,0.0,1403.0
HP003,B62118,2023-05-22,2024-05-21,4517,66.16,0,68.27388149939542,0.0,4517.0
HP011,B96533,2024-02-20,2025-08-13,2041,63.7,44,32.04081632653061,2802.8,0.0
HP007,B12576,2024-12-19,2025-12-19,4221,20.38,172,207.11481844946027,3505.3599999999997,715.6400000000003
HP012,B26857,2024-12-13,2025-06-11,4209,9.91,0,424.72250252270436,0.0,4209.0
HP006,B60935,2023-05-04,2024-10-25,1913,65.04,0,29.412669126691263,0.0,1913.0
HP004,B76392,2025-01-02,2026-06-26,1037,53.95,361,19.221501390176087,19475.95,0.0
HP001,B85791,2024-08-23,2025-08-23,1769,5.2,54,340.1923076923077,280.8,1488.2
HP008,B32463,2023-03-15,2024-09-05,4932,16.11,0,306.14525139664806,0.0,4932.0
HP004,B66841,2024-04-29,2026-04-29,2346,6.77,303,346.52880354505174,2051.31,294.69000000000005
HP010,B58977,2024-07-24,2026-01-15,976,7.83,199,124.64878671775223,1558.17,0.0
HP009,B79089,2025-05-20,2025-11-16,1172,17.17,139,68.25859056493884,2386.63,0.0
HP007,B83745,2023-12-05,2025-05-28,1194,34.15,0,34.96339677891655,0.0,1194.0
HP002,B14172,2023-02-19,2025-02-18,3327,33.99,0,97.88172992056487,0.0,3327.0
HP011,B42356,2023-09-22,2025-09-21,3933,40.53,83,97.03923019985196,3363.9900000000002,569.0099999999998
HP009,B28385,2023-05-22,2024-05-21,3470,40.06,0,86.62006989515726,0.0,3470.0
HP005,B74692,2023-06-14,2024-12-05,2661,32.05,0,83.02652106084244,0.0,2661.0
HP010,B69597,2023-10-22,2025-04-14,1213,50.68,0,23.9344909234412,0.0,1213.0
HP003,B10804,2024-03-10,2025-09-01,4692,69.25,63,67.75451263537906,4362.75,329.25
HP008,B35474,2024-02-21,2025-02-20,389,16.75,0,23.223880597014926,0.0,389.0
HP004,B47535,2025-03-23,2026-03-23,2477,54.86,266,45.15129420342691,14592.76,0.0
HP010,B56745,2023-02-05,2024-07-29,1914,38.84,0,49.27909371781668,0.0,1914.0
HP001,B16883,2025-02-08,2025-08-07,2113,38.3,38,55.16971279373369,1455.3999999999999,657.6000000000001
HP001,B72882,2024-03-03,2025-03-03,1990,54.51,0,36.507062924234084,0.0,1990.0
HP008,B69780,2024-05-09,2025-10-31,2837,68.91,123,41.16964156145698,8475.93,0.0
HP006,B76457,2023-01-08,2025-01-07,468,53.34,0,8.773903262092238,0.0,468.0
HP012,B35525,2025-03-08,2026-03-08,1380,23.6,251,58.474576271186436,5923.6,0.0
HP010,B61480,2023-10-04,2025-03-27,3259,44.74,0,72.84309342869915,0.0,3259.0
HP002,B92559,2024-09-25,2026-09-25,4746,62.18,452,76.32679318108717,28105.36,0.0
HP010,B14709,2025-03-12,2027-03-12,668,16.58,620,40.28950542822678,10279.599999999999,0.0
HP008,B97806,2023-01-22,2025-01-21,3409,9.35,0,364.59893048128345,0.0,3409.0
HP010,B48871,2024-07-14,2026-01-05,907,60.18,189,15.071452309737454,11374.02,0.0
HP011,B80160,2023-02-15,2025-02-14,2948,67.81,0,43.474413803273855,0.0,2948.0
HP001,B94050,2024-12-26,2025-12-26,1979,26.48,179,74.73564954682779,4739.92,0.0
HP002,B95234,2023-02-20,2024-02-20,2419,19.54,0,123.79733879222108,0.0,2419.0
HP002,B49254,2024-09-04,2026-02-26,4643,57.84,241,80.2731673582296,13939.44,0.0
HP001,B68244,2024-05-29,2024-11-25,157,20.93,0,7.501194457716197,0.0,157.0
HP002,B33025,2025-01-31,2027-01-31,4606,4.72,580,975.8474576271187,2737.6,1868.4
HP012,B22728,2023-05-02,2024-05-01,3451,66.3,0,52.05128205128205,0.0,3451.0
HP007,B41650,2023-07-09,2024-07-08,2998,37.1,0,80.80862533692722,0.0,2998.0
HP002,B22969,2025-02-27,2026-08-21,3080,24.51,417,125.66299469604242,10220.67,0.0
HP011,B77931,2023-03-22,2025-03-21,691,26.31,0,26.263778031166858,0.0,691.0
HP011,B68395,2023-06-23,2024-06-22,3392,39.86,0,85.09784244856999,0.0,3392.0
HP003,B99345,2023-02-09,2025-02-08,4694,47.12,0,99.61799660441427,0.0,4694.0
HP004,B61404,2023-01-29,2025-01-28,4167,43.44,0,95.92541436464089,0.0,4167.0
HP009,B64112,2025-03-02,2025-08-29,2294,62.45,60,36.733386709367494,3747.0,0.0
HP007,B47945,2025-05-06,2027-05-06,1739,18.86,675,92.20572640509015,12730.5,0.0
HP009,B95686,2025-01-06,2026-01-06,4606,5.5,190,837.4545454545455,1045.0,3561.0
HP004,B25570,2024-07-11,2025-07-11,3791,14.53,11,260.9084652443221,159.82999999999998,3631.17
HP010,B62081,2025-02-22,2026-08-16,4597,36.58,412,125.66976489885184,15070.96,0.0
HP002,B54327,2025-03-23,2026-09-14,1584,34.35,441,46.11353711790393,15148.35,0.0
HP002,B83330,2023-05-23,2024-05-22,1510,35.65,0,42.3562412342216,0.0,1510.0
HP007,B58716,2023-12-25,2024-12-24,682,10.86,0,62.799263351749545,0.0,682.0
HP004,B89924,2025-04-10,2026-04-10,3120,13.18,284,236.72230652503794,3743.12,0.0
HP012,B87811,2025-05-30,2025-11-26,4280,20.99,149,203.90662220104812,3127.5099999999998,1152.4900000000002
HP001,B48802,2024-10-15,2025-04-13,1953,28.13,0,69.42765730536793,0.0,1953.0
HP006,B34164,2023-08-06,2024-08-05,3211,31.97,0,100.43791054113231,0.0,3211.0
HP003,B67110,2023-06-19,2024-06-18,1090,25.33,0,43.03197789182787,0.0,1090.0
HP006,B45819,2023-02-02,2024-07-26,2623,30.85,0,85.02431118314425,0.0,2623.0
HP012,B94818,2024-09-15,2025-09-15,959,59.42,77,16.13934702120498,4575.34,0.0
HP007,B86831,2025-03-13,2026-09-04,1557,47.75,431,32.60732984293194,20580.25,0.0
HP001,B11728,2023-03-20,2023-09-16,4083,58.87,0,69.3562085952098,0.0,4083.0
HP011,B69195,2023-01-17,2025-01-16,2167,60.29,0,35.94294244484989,0.0,2167.0
HP003,B61083,2025-01-04,2026-06-28,679,7.78,363,87.27506426735218,2824.14,0.0
HP003,B20669,2024-07-16,2025-07-16,3237,30.91,16,104.72339048851504,494.56,2742.44
HP005,B49653,2023-09-16,2025-03-09,2145,9.86,0,217.54563894523326,0.0,2145.0
HP004,B40328,2024-11-17,2026-05-11,3173,9.62,315,329.83367983367987,3030.2999999999997,142.70000000000027
HP004,B34615,2025-01-08,2026-07-02,4197,49.24,367,85.23558082859464,18071.08,0.0
HP012,B60616,2023-06-09,2024-06-08,1190,43.64,0,27.268560953253896,0.0,1190.0
HP004,B27551,2023-12-23,2024-12-22,1531,53.75,0,28.483720930232558,0.0,1531.0
HP002,B79334,2024-08-12,2026-02-03,1418,57.46,218,24.678036895231465,12526.28,0.0
HP006,B77886,2023-01-07,2024-06-30,614,68.85,0,8.917937545388526,0.0,614.0
HP004,B69660,2025-03-18,2026-09-09,1276,52.21,436,24.439762497605823,22763.56,0.0
HP012,B96014,2024-01-12,2025-01-11,1037,30.38,0,34.134298880842664,0.0,1037.0
HP010,B72162,2025-03-24,2027-03-24,3053,69.28,632,44.0675519630485,43784.96,0.0
HP002,B33162,2023-06-05,2024-06-04,2566,39.11,0,65.60981846075173,0.0,2566.0
HP007,B30696,2025-01-02,2026-01-02,4515,48.83,186,92.4636493958632,9082.38,0.0
HP010,B92772,2025-02-21,2026-02-21,3424,38.29,236,89.42282580308175,9036.44,0.0
HP011,B20271,2024-08-07,2025-08-07,3146,4.6,38,683.9130434782609,174.79999999999998,2971.2
HP007,B22129,2023-09-19,2024-09-18,716,49.4,0,14.493927125506072,0.0,716.0
HP002,B55948,2024-10-17,2026-04-10,3670,42.94,284,85.46809501630182,12194.96,0.0
HP009,B93588,2023-03-19,2023-09-15,3291,44.56,0,73.85547576301616,0.0,3291.0
HP012,B59118,2025-04-22,2026-04-22,4920,44.12,296,111.5140525838622,13059.519999999999,0.0
HP005,B16221,2024-12-27,2026-06-20,688,24.03,355,28.630878069080314,8530.65,0.0
HP003,B37741,2025-02-07,2026-08-01,3823,43.51,397,87.86485865318318,17273.469999999998,0.0
HP004,B63512,2023-03-21,2024-03-20,3518,7.78,0,452.185089974293,0.0,3518.0
HP010,B24898,2023-09-28,2024-09-27,329,47.61,0,6.910312959462298,0.0,329.0
HP010,B42610,2023-07-24,2024-07-23,2763,13.61,0,203.0124908155768,0.0,2763.0
HP012,B69029,2024-06-20,2025-06-20,1055,6.14,0,171.8241042345277,0.0,1055.0
HP011,B96077,2024-04-08,2025-04-08,2938,23.4,0,125.55555555555556,0.0,2938.0
HP002,B40649,2023-03-16,2025-03-15,1923,28.74,0,66.91022964509395,0.0,1923.0
HP012,B37662,2023-11-04,2024-05-02,744,7.1,0,104.7887323943662,0.0,744.0
HP010,B25933,2023-11-04,2025-04-27,3829,67.67,0,56.583419535983445,0.0,3829.0
HP007,B73354,2024-05-09,2025-10-31,649,37.82,123,17.1602326811211,4651.86,0.0
HP007,B82287,2023-12-25,2025-12-24,3116,63.37,177,49.1715322707906,11216.49,0.0
HP009,B69593,2023-08-31,2024-02-27,2427,2.87,0,845.6445993031358,0.0,2427.0
HP007,B52268,2024-04-16,2026-04-16,1199,12.39,290,96.77158999192898,3593.1000000000004,0.0
HP005,B48256,2025-01-26,2027-01-26,872,61.27,575,14.232087481638647,35230.25,0.0
HP009,B34031,2024-06-16,2024-12-13,4581,30.27,0,151.33795837462836,0.0,4581.0
HP012,B16829,2024-10-17,2025-04-15,4694,6.38,0,735.7366771159875,0.0,4694.0
HP008,B81617,2025-01-16,2026-07-10,4742,43.66,375,108.61200183234082,16372.499999999998,0.0
HP006,B70556,2023-12-21,2024-12-20,1776,37.06,0,47.92228818132757,0.0,1776.0
HP006,B56363,2023-10-10,2025-10-09,2683,36.11,101,74.30074771531432,3647.11,0.0
HP007,B25970,2024-12-04,2025-12-04,4127,17.02,157,242.47943595769684,2672.14,1454.8600000000001
HP012,B61813,2025-01-28,2026-01-28,2738,2.95,212,928.1355932203389,625.4000000000001,2112.6
HP005,B16920,2023-10-12,2025-04-04,3106,4.27,0,727.400468384075,0.0,3106.0
HP001,B80517,2025-06-05,2026-06-05,2640,17.8,340,148.31460674157302,6052.0,0.0
HP012,B76214,2025-03-30,2025-09-26,4527,31.94,88,141.73450219160927,2810.7200000000003,1716.2799999999997
HP012,B19918,2023-07-19,2024-07-18,1341,43.84,0,30.588503649635033,0.0,1341.0
HP003,B43069,2024-10-19,2026-04-12,2340,69.9,286,33.47639484978541,19991.4,0.0
HP011,B24324,2023-03-18,2024-03-17,4325,56.72,0,76.25176304654443,0.0,4325.0
HP008,B75451,2024-12-22,2025-12-22,802,31.15,175,25.746388443017658,5451.25,0.0
HP012,B99309,2024-10-20,2025-10-20,2388,14.79,112,161.46044624746452,1656.48,731.52
HP012,B73479,2023-05-23,2024-05-22,3150,13.17,0,239.17995444191345,0.0,3150.0
HP004,B72949,2023-10-30,2025-10-29,3787,4.26,121,888.9671361502348,515.4599999999999,3271.54
HP005,B26419,2023-07-12,2024-07-11,2485,38.83,0,63.996909605974764,0.0,2485.0
HP005,B66269,2023-02-01,2024-07-25,96,66.49,0,1.4438261392690632,0.0,96.0
HP001,B31052,2023-12-09,2024-12-08,1681,52.48,0,32.03125,0.0,1681.0
HP011,B51619,2023-03-14,2024-09-04,811,19.87,0,40.81529944640161,0.0,811.0
HP004,B45151,2024-01-02,2026-01-01,2669,13.78,185,193.68650217706823,2549.2999999999997,119.70000000000027
HP008,B74678,2024-02-12,2025-02-11,2814,59.73,0,47.11200401808137,0.0,2814.0
HP010,B92598,2024-05-20,2025-11-11,3911,2.22,134,1761.7117117117116,297.48,3613.52
HP010,B76238,2023-04-09,2024-04-08,2252,6.93,0,324.96392496392497,0.0,2252.0
HP012,B48464,2023-02-25,2023-08-24,971,21.69,0,44.767173812816964,0.0,971.0
HP008,B63675,2023-06-16,2024-12-07,4565,22.16,0,206.00180505415162,0.0,4565.0
HP003,B54008,2023-01-03,2024-06-26,3134,3.59,0,872.9805013927577,0.0,3134.0
HP004,B76511,2023-02-09,2024-08-02,3512,67.09,0,52.3475927858101,0.0,3512.0
HP006,B18057,2024-03-05,2025-08-27,4476,19.38,58,230.95975232198143,1124.04,3351.96
HP008,B77993,2025-05-11,2027-05-11,995,53.42,680,18.625982777985772,36325.6,0.0
HP001,B66876,2024-08-02,2025-08-02,4812,53.35,33,90.19681349578256,1760.55,3051.45
HP012,B17138,2024-10-28,2025-10-28,3610,50.7,120,71.20315581854042,6084.0,0.0
HP003,B88843,2023-07-08,2025-07-07,4447,60.31,7,73.73569888907312,422.17,4024.83
HP003,B69351,2024-04-16,2025-04-16,3999,47.1,0,84.90445859872611,0.0,3999.0
HP001,B34415,2023-05-11,2024-05-10,4637,14.89,0,311.41705842847546,0.0,4637.0
HP001,B51390,2023-03-26,2024-03-25,2075,7.51,0,276.2982689747004,0.0,2075.0
HP011,B79979,2025-03-31,2027-03-31,2127,53.85,639,39.49860724233983,34410.15,0.0
HP012,B90151,2024-04-15,2025-04-15,793,39.2,0,20.22959183673469,0.0,793.0
HP012,B67301,2023-06-20,2023-12-17,3785,59.17,0,63.96822714213283,0.0,3785.0
HP011,B62799,2023-01-27,2025-01-26,2665,12.81,0,208.04059328649492,0.0,2665.0
HP001,B47104,2024-05-05,2024-11-01,1279,10.78,0,118.64564007421151,0.0,1279.0
HP001,B86203,2024-05-12,2025-05-12,3377,53.33,0,63.32270766922933,0.0,3377.0
HP007,B82495,2024-07-13,2026-01-04,4276,15.46,188,276.58473479948253,2906.48,1369.52
HP012,B33428,2023-01-20,2024-01-20,790,9.68,0,81.61157024793388,0.0,790.0
HP003,B72508,2025-04-07,2027-04-07,602,66.16,646,9.099153567110037,42739.36,0.0
HP008,B44650,2023-07-29,2025-07-28,4843,26.8,28,180.7089552238806,750.4,4092.6
HP011,B80357,2024-10-26,2026-10-26,464,38.99,483,11.900487304437034,18832.170000000002,0.0
HP005,B66207,2024-11-10,2026-05-04,1165,16.25,308,71.6923076923077,5005.0,0.0
HP001,B98142,2023-05-06,2024-05-05,1338,6.59,0,203.03490136570562,0.0,1338.0
HP001,B45675,2023-10-10,2024-04-07,2970,12.91,0,230.0542215336948,0.0,2970.0
HP009,B33136,2023-08-17,2024-02-13,4998,50.16,0,99.64114832535886,0.0,4998.0
HP012,B83801,2023-09-03,2024-09-02,3002,63.68,0,47.141959798994975,0.0,3002.0
HP002,B14572,2024-01-21,2025-01-20,3149,5.21,0,604.4145873320538,0.0,3149.0
HP008,B41243,2023-06-08,2024-11-29,2166,65.39,0,33.12433093745221,0.0,2166.0
HP009,B70429,2024-04-11,2024-10-08,208,53.83,0,3.8640163477614715,0.0,208.0
HP012,B46736,2024-11-05,2025-11-05,1763,24.71,128,71.34763253743424,3162.88,0.0
HP007,B22569,2024-09-27,2025-09-27,338,48.22,89,7.0095396101202825,4291.58,0.0
HP007,B29252,2023-06-13,2024-06-12,2161,25.99,0,83.14736437091189,0.0,2161.0
HP012,B45521,2025-04-03,2025-09-30,576,47.62,92,12.095758084838304,4381.04,0.0
HP008,B80553,2024-10-02,2026-10-02,4635,14.31,459,323.8993710691824,6568.29,0.0
HP002,B53329,2024-10-14,2026-04-07,4034,17.03,281,236.8761009982384,4785.43,0.0
HP001,B86111,2025-05-18,2026-05-18,4876,31.09,322,156.83499517529754,10010.98,0.0
HP001,B68605,2023-10-26,2024-04-23,2365,49.79,0,47.4994978911428,0.0,2365.0
HP007,B91242,2023-12-20,2025-12-19,205,31.12,172,6.587403598971722,5352.64,0.0
HP011,B69991,2025-01-04,2027-01-04,1754,20.66,553,84.89835430784125,11424.98,0.0
HP006,B74647,2023-02-26,2025-02-25,1616,28.62,0,56.46401118099231,0.0,1616.0
HP011,B86956,2024-08-22,2026-02-13,1406,55.92,228,25.143061516452075,12749.76,0.0
HP005,B74228,2024-02-24,2025-02-23,1348,3.78,0,356.6137566137566,0.0,1348.0
HP002,B66865,2024-02-05,2025-02-04,1261,10.2,0,123.62745098039217,0.0,1261.0
HP010,B44994,2024-05-02,2025-10-24,2790,60.38,116,46.20735342828751,7004.08,0.0
HP003,B78607,2023-05-23,2024-05-22,1574,56.56,0,27.82885431400283,0.0,1574.0
HP003,B13301,2024-01-30,2025-07-23,3406,56.24,23,60.56187766714082,1293.52,2112.48
HP009,B46962,2025-03-19,2025-09-15,755,39.44,77,19.143002028397568,3036.8799999999997,0.0
HP008,B17089,2025-06-05,2026-11-27,76,14.49,515,5.244996549344376,7462.35,0.0
HP008,B15273,2024-07-08,2025-07-08,435,67.19,8,6.474177705015627,537.52,0.0
HP012,B91418,2024-11-26,2025-05-25,3482,7.36,0,473.0978260869565,0.0,3482.0
HP003,B44927,2023-10-21,2025-04-13,1835,45.81,0,40.05675616677581,0.0,1835.0
HP009,B33207,2023-09-02,2024-09-01,3929,41.47,0,94.74318784663612,0.0,3929.0
HP003,B68641,2025-04-24,2027-04-24,387,19.19,663,20.166753517457007,12722.970000000001,0.0
HP002,B87414,2024-11-05,2026-04-29,3645,16.23,303,224.5841035120148,4917.6900000000005,0.0
HP010,B67756,2025-01-23,2027-01-23,1720,29.01,572,59.28990003447087,16593.72,0.0
HP003,B71768,2025-04-17,2026-04-17,570,64.89,291,8.784096162736938,18882.99,0.0
HP001,B60002,2023-04-10,2024-04-09,2852,28.86,0,98.82189882189883,0.0,2852.0
HP003,B63757,2024-06-16,2026-06-16,2018,44.48,351,45.368705035971225,15612.48,0.0
HP002,B20667,2024-04-28,2026-04-28,4353,41.03,302,106.09310260784791,12391.06,0.0
HP004,B46293,2024-08-30,2026-02-21,1568,42.93,236,36.52457488935477,10131.48,0.0
HP012,B44082,2024-05-25,2024-11-21,328,29.41,0,11.152669160149609,0.0,328.0
HP003,B31194,2023-12-06,2025-12-05,4137,54.95,158,75.28662420382165,8682.1,0.0
HP007,B50322,2024-01-20,2025-07-13,2881,39.1,13,73.68286445012788,508.3,2372.7
HP011,B41516,2023-02-26,2024-02-26,833,59.41,0,14.021208550749034,0.0,833.0
HP008,B75402,2024-06-30,2025-06-30,445,10.3,0,43.203883495145625,0.0,445.0
HP007,B47400,2023-03-24,2025-03-23,2851,44.09,0,64.66318893173055,0.0,2851.0
HP010,B14054,2023-08-13,2025-08-12,2178,58.86,43,37.00305810397553,2530.98,0.0
HP004,B99507,2023-01-18,2025-01-17,3194,64.11,0,49.82062080798627,0.0,3194.0
HP002,B27578,2024-05-27,2025-05-27,4137,57.62,0,71.79798681013537,0.0,4137.0
HP010,B95724,2023-01-27,2024-01-27,3105,17.89,0,173.56064840693125,0.0,3105.0
HP003,B16739,2024-07-08,2025-07-08,3928,53.6,8,73.28358208955224,428.8,3499.2
HP002,B59978,2023-10-11,2024-10-10,4057,11.89,0,341.21110176619004,0.0,4057.0
HP005,B12294,2023-10-17,2025-04-09,4293,52.94,0,81.09180204004534,0.0,4293.0
HP004,B60500,2025-01-13,2026-01-13,4212,66.4,197,63.43373493975903,13080.800000000001,0.0
HP012,B23610,2023-11-06,2024-11-05,4342,55.63,0,78.05141110911379,0.0,4342.0
HP005,B70673,2023-03-01,2025-02-28,1465,15.96,0,91.79197994987469,0.0,1465.0
HP009,B61770,2025-05-03,2025-10-30,4943,48.02,122,102.93627655143689,5858.4400000000005,0.0
HP011,B70433,2023-08-28,2025-08-27,4663,62.8,58,74.25159235668791,3642.3999999999996,1020.6000000000004
HP002,B16890,2024-03-10,2025-03-10,3302,29.73,0,111.06626303397242,0.0,3302.0
HP004,B24176,2024-01-27,2026-01-26,4355,6.02,210,723.421926910299,1264.1999999999998,3090.8
HP006,B99067,2024-11-01,2026-04-25,707,9.74,299,72.58726899383983,2912.26,0.0
HP008,B41039,2023-12-18,2025-12-17,4085,29.84,170,136.89678284182307,5072.8,0.0
HP002,B84655,2024-09-29,2025-09-29,3686,42.6,91,86.52582159624413,3876.6,0.0
HP004,B23347,2023-10-12,2025-10-11,1620,19.39,103,83.54822073233625,1997.17,0.0
HP009,B36818,2023-01-28,2023-07-27,4905,18.78,0,261.18210862619804,0.0,4905.0
HP012,B90004,2025-06-02,2025-11-29,2268,39.83,152,56.94200351493849,6054.16,0.0
HP005,B50504,2024-10-22,2026-10-22,1141,15.42,479,73.99481193255512,7386.18,0.0
HP004,B89995,2024-11-14,2025-11-14,2888,39.82,137,72.52636865896534,5455.34,0.0
HP010,B37902,2024-01-03,2026-01-02,1667,29.78,186,55.977165883143044,5539.08,0.0
HP007,B25474,2023-06-15,2025-06-14,650,1.76,0,369.3181818181818,0.0,650.0
HP001,B33881,2023-03-02,2024-03-01,1260,47.48,0,26.53748946925021,0.0,1260.0
HP012,B93477,2023-10-16,2024-04-13,2379,35.86,0,66.34132738427218,0.0,2379.0
HP005,B95912,2024-07-20,2026-01-11,4583,64.11,195,71.48650756512245,12501.45,0.0
HP006,B23604,2025-03-09,2026-03-09,2346,40.09,252,58.5183337490646,10102.68,0.0
HP001,B88928,2024-10-20,2025-04-18,3234,27.55,0,117.38656987295825,0.0,3234.0
HP005,B76686,2024-02-09,2025-02-08,262,11.39,0,23.002633889376646,0.0,262.0
HP006,B92942,2023-11-07,2025-04-30,2762,16.62,0,166.1853188929001,0.0,2762.0
HP004,B81275,2024-07-20,2025-07-20,241,62.55,20,3.8529176658673063,1251.0,0.0
HP002,B86470,2024-05-29,2025-05-29,1867,28.87,0,64.66920678905439,0.0,1867.0
HP011,B17379,2023-04-06,2024-04-05,2552,61.54,0,41.4689632759181,0.0,2552.0
HP002,B58305,2023-03-27,2024-09-17,1048,39.53,0,26.511510245383253,0.0,1048.0
HP011,B56062,2023-11-17,2024-11-16,696,16.27,0,42.7781192378611,0.0,696.0
HP001,B60152,2024-07-11,2025-07-11,1846,33.48,11,55.13739545997611,368.28,1477.72
HP011,B41560,2024-09-09,2025-09-09,3756,30.75,71,122.14634146341463,2183.25,1572.75
HP010,B88084,2025-05-30,2027-05-30,2048,52.31,699,39.15121391703307,36564.69,0.0
HP008,B96438,2023-01-26,2024-01-26,2271,32.26,0,70.3967761934284,0.0,2271.0
HP007,B87920,2023-08-17,2025-02-07,2031,1.08,0,1880.5555555555554,0.0,2031.0
HP012,B13474,2023-01-29,2024-01-29,1809,59.04,0,30.640243902439025,0.0,1809.0
HP005,B73180,2024-03-05,2025-03-05,4351,24.87,0,174.94973864093285,0.0,4351.0
HP005,B71250,2025-01-12,2027-01-12,636,30.28,561,21.003963011889034,16987.08,0.0
HP007,B54074,2023-02-17,2025-02-16,814,55.6,0,14.640287769784173,0.0,814.0
HP008,B61540,2025-03-24,2027-03-24,2891,25.97,632,111.32075471698114,16413.04,0.0
HP004,B27841,2024-10-13,2025-10-13,4378,22.42,105,195.2720785013381,2354.1000000000004,2023.8999999999996
HP006,B41734,2025-03-08,2026-08-30,4315,38.66,426,111.61407139161925,16469.16,0.0
HP012,B53729,2025-02-17,2026-02-17,2601,45.07,232,57.7102285333925,10456.24,0.0
HP010,B71083,2025-01-01,2026-01-01,3602,50.07,185,71.9392850009986,9262.95,0.0
HP009,B54540,2024-11-17,2025-05-16,2549,14.21,0,179.38071780436312,0.0,2549.0
HP001,B20301,2024-05-16,2025-05-16,3176,18.69,0,169.93044408774745,0.0,3176.0
HP008,B74915,2024-04-27,2025-10-19,4955,18.68,111,265.25695931477514,2073.48,2881.52
HP011,B70179,2023-03-07,2024-03-06,3147,4.18,0,752.8708133971293,0.0,3147.0
HP001,B65579,2024-12-16,2025-12-16,3562,2.89,169,1232.5259515570933,488.41,3073.59
HP006,B32437,2024-05-29,2026-05-29,2109,3.77,333,559.4164456233422,1255.41,853.5899999999999
HP006,B34861,2025-02-10,2026-02-10,2061,16.34,225,126.13219094247246,3676.5,0.0
HP007,B85269,2023-09-17,2025-03-10,2153,66.85,0,32.206432311144354,0.0,2153.0
HP006,B13637,2024-02-14,2025-08-07,802,14.38,38,55.77190542420028,546.44,255.55999999999995
HP002,B33614,2024-02-18,2025-02-17,519,4.09,0,126.89486552567237,0.0,519.0
HP007,B58709,2024-01-19,2025-01-18,3689,3.42,0,1078.654970760234,0.0,3689.0
HP009,B70276,2024-03-21,2025-03-21,1123,50.15,0,22.392821535393818,0.0,1123.0
HP004,B47245,2023-10-01,2024-09-30,4718,12.95,0,364.3243243243243,0.0,4718.0
HP001,B57231,2023-02-05,2023-08-04,360,36.98,0,9.73499188750676,0.0,360.0
HP006,B17863,2024-08-05,2026-01-27,3694,7.5,211,492.53333333333336,1582.5,2111.5
HP006,B42157,2023-03-12,2024-03-11,2577,16.0,0,161.0625,0.0,2577.0
HP001,B19311,2024-03-19,2024-09-15,1905,9.03,0,210.96345514950167,0.0,1905.0
HP011,B55045,2024-08-14,2025-08-14,4242,65.03,45,65.23143164693218,2926.35,1315.65
HP008,B12833,2023-04-22,2024-04-21,2840,69.0,0,41.15942028985507,0.0,2840.0
HP008,B54454,2025-02-11,2027-02-11,2388,4.85,591,492.37113402061857,2866.35,0.0
HP009,B69440,2023-11-12,2024-11-11,2836,65.7,0,43.16590563165906,0.0,2836.0
HP009,B24008,2023-02-14,2024-02-14,1903,31.53,0,60.35521725340945,0.0,1903.0
HP008,B50507,2023-09-12,2025-09-11,4839,44.84,73,107.91703835860838,3273.32,1565.6799999999998
HP011,B62522,2024-08-18,2026-08-18,2993,10.94,414,273.5831809872029,4529.16,0.0
HP008,B41414,2023-08-13,2024-08-12,1551,68.14,0,22.76196066921045,0.0,1551.0
HP004,B25763,2024-02-13,2025-08-06,1178,60.06,37,19.613719613719613,2222.2200000000003,0.0
HP012,B10833,2023-04-12,2023-10-09,1924,9.05,0,212.5966850828729,0.0,1924.0
HP010,B97398,2023-05-24,2024-05-23,2837,59.17,0,47.946594558053064,0.0,2837.0
HP010,B94275,2023-07-26,2025-07-25,2639,25.6,25,103.0859375,640.0,1999.0
HP008,B73602,2023-05-06,2024-10-27,1786,3.02,0,591.3907284768212,0.0,1786.0
HP002,B97325,2025-03-17,2027-03-17,2050,68.12,625,30.093951849677037,42575.0,0.0
HP009,B56691,2025-05-27,2025-11-23,3876,28.44,146,136.28691983122363,4152.24,0.0
HP001,B63175,2024-09-30,2025-09-30,1945,53.31,92,36.48471206152691,4904.52,0.0
HP007,B20522,2024-05-03,2025-05-03,3541,69.02,0,51.303969863807595,0.0,3541.0
HP012,B75577,2024-06-28,2025-06-28,3928,68.62,0,57.2427863596619,0.0,3928.0
HP010,B94643,2025-06-12,2027-06-12,2335,9.62,712,242.72349272349274,6849.44,0.0
HP010,B45805,2024-10-28,2026-04-21,3578,56.95,295,62.827041264266896,16800.25,0.0
HP012,B71065,2024-09-05,2025-03-04,3679,58.08,0,63.34366391184573,0.0,3679.0
HP001,B97788,2024-06-11,2024-12-08,3107,37.7,0,82.41379310344827,0.0,3107.0
HP011,B89385,2024-10-30,2026-04-23,1232,44.39,297,27.753998648344222,13183.83,0.0
HP010,B59581,2023-05-26,2024-11-16,4325,43.61,0,99.17450126117863,0.0,4325.0
HP006,B71335,2025-02-13,2027-02-13,304,65.53,593,4.639096596978483,38859.29,0.0
HP009,B89709,2024-09-20,2025-03-19,3700,32.59,0,113.53175820803926,0.0,3700.0
HP007,B94916,2023-09-30,2024-09-29,4604,7.64,0,602.6178010471205,0.0,4604.0
HP009,B62309,2023-04-26,2024-04-25,4452,57.86,0,76.94434842723817,0.0,4452.0
